id,firstName,lastName,identifier,affiliation
8820e017-4cc6-4816-9f39-a3e5181f904b,Abhishek,Pandey,,
ec60c61e-d773-4b73-ae62-2cb44a75d929,Mridul,Pandey,,
e3e1b9ee-1784-491b-8604-4a93b6f0c8a9,Tulasi,Parashar,https://orcid.org/0000-0003-0602-8381,958d4923-78bc-40e3-a8d8-1498fcd22f49
eefea7fd-e112-4cad-aefd-7f9f98ab3b87,Jongyeob,Park,https://orcid.org/0000-0002-1063-9129,330a7371-c183-4ede-a2dd-7542f0e2113b
2454c5f5-e96a-4b2d-a45d-4bb79b9de81a,Utkarsh,Parkhi,,
08ab7612-7a68-41ee-bb8e-65b277bc2fc3,David,Parunakian,,93e57153-b148-49f1-8ffa-15bd3590d435
18110118-9e35-47d2-a62e-89f186fcb5ce,Neil,Patel,,
af625cbe-d550-4a9f-b7e9-b9d2d6aae9bc,Ritesh,Patel,https://orcid.org/0000-0001-8504-2725,7d4f0f58-8d42-4a8d-a6bb-94821a2079f3
536652dd-daf3-43ce-97d0-797845843dde,William R.,Paterson,,6d94ed90-534f-445e-970f-c05fb10ccf0b
69f2375e-5a4a-41f1-a701-0b8301b09307,Himanshu,Pathak,https://orcid.org/0000-0001-9387-4492,5a077c44-2db8-47c9-8e9d-912853599ddc
a1aff984-5a0f-4379-a124-a6a12bc859bb,Punyaslok,Pattnaik,https://orcid.org/0000-0001-6216-2353,e28e4854-7864-405b-a636-488270d245b5
b4bcc825-3e6a-4492-907a-4d3da183a207,Jeffrey Aaron,Paul,,ae55eb78-ff59-47ed-ab35-377290079cd7
8c770ef1-adc2-4c20-9603-d1ba1367b03d,Tathagata,Paul,,
e8785156-b4a3-4d39-ba9c-75ee48cb2296,Ben,Pearson,,
012a1b99-cc31-413e-9b5e-8a7418453cdc,Baptiste,Pellorce,,5d55b4c3-a310-48bf-ab5d-3fbba2c01951
174996c2-882a-45fa-9f6c-96d197c8d78a,Asher,Pembroke,,
d7835165-2981-4bf6-b4b3-9b608f239da0,Tiago M. D.,Pereira,https://orcid.org/0000-0003-4747-4329,5af21e63-f600-4fd4-a3f6-da021ce4df20
ba1ad8a2-620f-4cd1-9c95-2a2fa4b72113,Fernando,Pérez,https://orcid.org/0000-0002-1725-9815,94750811-50aa-442c-8dfa-1dcb14bd266c
45ec6dcb-466a-42b2-85df-01b56257cba1,Roberto Díaz,Pérez,,
9e3f67c4-6bbd-415c-8d64-6b293808a2e1,David,Pérez-Suárez,https://orcid.org/0000-0003-0784-6909,"9dff558b-5a6a-4491-b98d-0a92267b87f7,fda070ab-2cf9-496e-be32-cf6ac1928735"
a94683e0-c978-45b8-87a5-e2c843fdbeb1,,phamkh,,
bf68e7ca-b8e2-4f98-b789-3d2f7a93262c,David,Phillips,,4e21003d-f26f-4877-b31e-6d96ac0baf66
762d649c-4a7b-49fc-b00b-1178f14718a1,Advait,Pimparkar,,
0fd7b2c4-d2e1-489b-bb35-9060759b2ee8,P.,Pitzer,,f32614d5-4fce-4412-8564-a3a2febf5ece
3cc7c1ce-b9cd-469c-a30a-9e00f221e1e5,Jakub,Polak,,
21fe2bd8-d210-42c1-bb5f-cc860066c7e0,Shawn A.,Polson,,
dc269e6b-7468-422d-a042-0332cf879411,Orion,Poplawski,,24663c30-0fda-443d-856f-6f755fb676ef
27c7edae-7798-4f0e-803b-5371c689a745,,pradeep,,
1d578721-f86f-44fe-b199-2b1c17e0988b,Adrian,Price-Whelan,https://orcid.org/0000-0003-0872-7098,29476061-a924-4b85-b9f5-90a5ab96f791
afca228c-46aa-42a2-9e63-fa9d0455020f,Jia,Qing,,
dda104f3-38b3-40c5-b03b-ce41b037a64c,Tan Jia,Qing,https://orcid.org/0009-0003-6749-982X,c54c58a8-d0b7-417e-afa1-437110e3c9ea
9391d7ca-6fae-42a0-bdbc-951dd19ef7d0,Lutz,Raestatter,,
67c45ff6-eef0-40cf-ad85-5a2441f35448,Amy,Rager,https://orcid.org/0000-0001-7088-1059,d04ed982-2b68-4d3b-bafe-a10f6b7a757a
27cf559c-b3ae-4153-ad12-dcebd8d93d26,Raajit,Raj,,
d71a7b04-8012-407f-95cb-1bc4b6193a73,Vishwas,Rajashekar,https://orcid.org/0000-0002-4914-6612,
87bbed7f-285e-41c2-852a-aa7001bf4a5c,Kritika,Ranjan,https://orcid.org/0000-0001-5638-016X,"b1d0860f-4a4a-4369-be9c-0034bd531119,3fc11351-0358-4df5-9c7e-8af70fa9f3b9"
0d49c9e8-13c8-4973-bc15-c0b7708fe49c,Afzal,Rao,,
a38b15e9-a0ab-4088-b083-89ed3ca70e26,Nikhil,Rao,,
bcee72f7-6155-4c69-9ff4-0710f919864e,Jeffrey,Reep,https://orcid.org/0000-0003-4739-1152,6e44f0c5-16b1-42b1-a3a6-dab766ea8eea
033fe67d-d730-4817-9312-e348179f508f,Katharine,Reeves,https://orcid.org/0000-0002-6903-6832,"a0bf0952-5597-43f5-aed6-67d1c3dfb591,eeb98e70-f24e-438d-a1b4-22323da1a6ec,fe429ea7-35f7-4baa-b115-7c8a85bc7bd1"
bac6bfa0-d1f3-477c-ab87-ee6e878119a7,Ashton,Reimer,https://orcid.org/https://orcid.org/0000-0002-4621-3453,595d2a25-172c-447c-9560-9cbd3e175861
7b1908af-d2fc-4c8b-8436-275b942cff83,Ashton S.,Reimer,https://orcid.org/0000-0002-4621-3453,
a35b71fc-7dfd-4613-8f54-8b306be14410,Jone,Reistad,https://orcid.org/0000-0003-3509-5479,1d4fc2b9-7641-4acc-8f34-cdb5bb6d6090
cf5d7790-a902-47fe-87b3-bc0a5e6411cd,Guntbert,Reiter,,
a417742f-8f4e-46ee-b076-bf37e1eaa02e,Benjamin,Renard,https://orcid.org/0000-0003-1847-7627,
018c2daf-2faf-479b-97c0-7605114a577a,,resakra,,
a6551395-bbb9-4d09-8242-66997d9b9522,Louis,Richard,https://orcid.org/0000-0003-3446-7322,"fd54e7d5-09c3-4bf4-8f01-a7dac8022ad2,c0f87ae4-ceff-4fa6-ab94-6cc740e81cda"
5af7d1a3-55b3-46fd-932a-26d8d38c0752,Jai Ram,Rideout,https://orcid.org/0000-0003-2587-1454,18005ced-976f-45db-a26a-626cf257f9ae
9bdd5e63-96a8-48e6-8860-cf9469c98178,Rebecca,Ringuette,https://orcid.org/0000-0003-0875-2023,e63d6755-8e8e-4959-9c82-f16a5ba0b4f5
b88f9b93-61c1-4b2e-a5f5-3b8464b1b022,Jorge Diaz del,Rio,,a472058b-8ba7-48e3-aa56-1648f765ff24
9bbdc073-135b-4c85-b85b-50f25ac9b127,,rjolitz,,583bb3a2-df4f-4e20-819c-daf241839bfb
f1091b36-ab29-4673-a98c-59d995dd74ad,Andrew,Robbertz,https://orcid.org/0009-0008-6857-0882,"d04ed982-2b68-4d3b-bafe-a10f6b7a757a,4d1bd815-22e8-426d-873a-9b6a6e00a419"
0a87bef7-a343-4e78-8cbf-a68a9dbefa5b,Clément,Robert,https://orcid.org/0000-0001-8629-7068,
97b3938e-31bd-4d41-9b8e-6b8be5bbe652,Thomas,Robitaille,,
8cdc0ea7-2ffa-423d-8d21-ff847e833c15,Alfonso Sánchez,Rodríguez,https://orcid.org/0000-0003-1889-6696,
5212d5a9-cfb7-45de-a302-37692fef700b,Anthony,Rogers,https://orcid.org/https://orcid.org/0000-0002-6127-449X,
c1af8c99-4f59-453b-9441-16db8b7deb59,Remington A.,Rohel,https://orcid.org/0000-0003-2208-1553,fa54b15f-9620-4e57-b8d8-9c8cac5d69a5
e772bb93-efbb-4cc1-9d06-f37dddc6485a,Ariel,Rokem,,e76dba73-0203-4932-8859-d41c6c3b426c
6b569da6-48bc-4b00-9e9c-7d49a3f3c7ae,Giovanni,Rosa,,
0ddc59e9-4bc5-4000-bf00-eb2df0a2cffe,Saurav Kumar,Roy,https://orcid.org/0009-0007-3703-6532,ca130b9d-1fcb-4ede-b230-1dd98ab5cc38
864b264a-9a19-47af-a85c-bcb3d99d3124,Jose Ivan Campos,Rozo,https://orcid.org/0000-0001-8883-6790,72e43df2-f177-4796-9798-5f339f42cf85
54e74b2e-292f-4284-844c-430babadbb67,Cindy,Russell,,df2eece9-956d-44d2-a946-8bd78f235caa
609ff412-7728-4cb3-b51e-4e33026ff8e8,William,Russell,,
bb351003-9d0f-47b0-9001-66c508ecf494,Matthew,Rutala,https://orcid.org/0000-0002-1837-4057,be8190be-8394-4daf-8b39-11062eb07595
f25a6be5-61cd-4c66-81ae-ff90846f7559,Aoife Maria,Ryan,,
c1231a09-dbd1-4be9-87c6-44387f12704f,Daniel F.,Ryan,https://orcid.org/0000-0001-8661-3825,"fda070ab-2cf9-496e-be32-cf6ac1928735,e618005a-6ad1-4c05-b032-59a1d0222fc9"
f24e8fa7-1fb1-4355-af19-7116d3be5a5e,Ahmad,Saeed,,
40be10e4-a4d2-45eb-a8d8-6ce3d46baff5,Daniel,Santillan,,
05d192f6-09a6-4b27-9e31-6c53ded5d74e,Facundo,Sapienza,https://orcid.org/0000-0003-4252-7161,94750811-50aa-442c-8dfa-1dcb14bd266c
3a469ccb-3233-4117-b004-656e8fa03deb,Antonia,Savcheva,https://orcid.org/0000-0002-5598-046X,7706c349-0f19-4b70-b292-4a3f7859a2ba
62d39051-db20-48b5-9b11-05ba167904d1,Marina T.,Schmidt,https://orcid.org/0000-0002-3265-977X,fa54b15f-9620-4e57-b8d8-9c8cac5d69a5
c048ce91-3977-407d-b4d5-8a788bd44478,Mickaël,Schoentgen,https://orcid.org/0000-0002-0106-4810,
f229e47c-bf32-439d-a84b-41b4470da15e,Alexandre,Schulz,https://orcid.org/0009-0009-7151-8089,
67fea142-ca76-4d32-a499-659895194b14,Peter,Schumate,,
e560d96c-9530-4342-8baf-21a7fcf01712,Anthony,Sciola,,
e0a4566e-ca05-4875-b642-de77fbc836ae,,Scivision,,
78ff69d9-bf68-4060-bf18-ec33407566ae,Daniel,Seaton,https://orcid.org/0000-0002-0494-2025,7d4f0f58-8d42-4a8d-a6bb-94821a2079f3
9efa3c99-ee41-470e-ac5b-ba91d689d37a,Benoît,Seignovert,https://orcid.org/0000-0001-6533-275X,fd3807af-9577-481c-9d32-bc0221fc799d
b15dc90b-691b-4a89-b4d9-37cd0629481f,Joshua,Semeter,,80c4c74e-abb4-4730-b6b7-a2805dee334e
d11f1d5d-28a4-413e-9fb1-59b062197c1d,William,Setterberg,https://orcid.org/0000-0003-2165-8314,313ebc15-5b65-4e96-b746-f1ab74d2250f
1502922e-20a4-4871-9d45-d76da6e54d74,,sgpearse,,
8969a681-37ac-441f-86a1-8c20ff70f79a,Gabe,Shafiq,,
fb348811-ed9f-4449-b3b3-af2786401b53,Harsh,Shah,https://orcid.org/0009-0000-0795-8471,c4f92fbc-831f-4d5b-8ee7-4f7bee13de63
7ebcbe3c-82af-40e6-985c-bbf3d7e8d57a,Nakul,Shahdadpuri,,
5fd0f2d8-409b-4368-8497-1d9a8685ce7f,Deepankar,Sharma,,
378f668b-85e2-46e9-b03b-f5a9694baea1,Piyush,Sharma,https://orcid.org/0009-0005-1579-5787,8e4d638c-22e3-444c-aec6-7fcd1c749fcf
2563df70-29b3-4d20-9a30-545a167b6a41,Prisha,Sharma,,
10ca01cf-8659-4bd4-9e39-6a94a3eebb70,Rishabh,Sharma,,
bd2c7362-5aea-4092-a1a5-68bd232f586e,Rohan,Sharma,,
691c870c-1549-49bd-ad01-8b2c53944387,Sanvi,Sharma,,
cbcd4eb3-e11a-4544-a929-546c420c2cf9,Swapnil,Sharma,,
42ab6784-6377-4c20-afe1-426a4a1b3f6c,Yash,Sharma,https://orcid.org/0000-0002-7861-9677,"f07aeac8-282f-44f6-af86-32f42cee5000,f2b7cd55-88f8-4d18-8953-6737e554e0fb"
9826302b-0287-48ae-8d69-b0701313722d,Akhoury,Shauryam,https://orcid.org/0009-0005-8038-8301,38ddb9b3-89eb-4ac6-9874-500815c428b3
76d372db-3fcb-4fb2-95d1-5da1e9922833,Chengcai,Shen,https://orcid.org/0000-0002-9258-4490,7706c349-0f19-4b70-b292-4a3f7859a2ba
c0038ca7-c669-49e6-8b85-f298f004f9a1,Dawa Nurbu,Sherpa,,
47f0d035-1990-4d22-8507-36c8d2be6184,Qusai Al,Shidi,,
cfc6ddd0-e643-4abb-a240-f21fd4214236,Albert Y.,Shih,https://orcid.org/0000-0001-6874-2594,6d94ed90-534f-445e-970f-c05fb10ccf0b
bab8c4e2-01b8-44c2-83b3-a1ba18be79b6,Aryan,Shukla,https://orcid.org/0009-0001-9467-4836,8e4d638c-22e3-444c-aec6-7fcd1c749fcf
d88b5d3e-5374-46b2-953d-2d2d8561daff,Devansh,Shukla,https://orcid.org/0000-0003-0610-9747,effbed86-2935-4bb7-a152-a9b399965225
b35afae4-a71f-48bc-8f5c-ef0b51293bd0,Mykhaylo,Shumko,https://orcid.org/0000-0002-0437-7521,382a3c4a-63af-4b82-92bd-2b60772f035b
2c0973cf-c491-428a-a4f4-ad1756629eef,,shurgithub,https://orcid.org/0009-0000-8635-3314,
38055854-f3af-459c-96ba-62011e78f894,,shyinsi,,
8987b137-c0bc-41ca-8838-c06328d11f2c,Sudeep,Sidhu,,
87bcaf85-dcdb-47c8-806c-9e2acbef3e3a,Daniel da,Silva,https://orcid.org/0000-0001-7537-3539,6d94ed90-534f-445e-970f-c05fb10ccf0b
9dfaea63-bfce-4b46-954e-025a0fb64aa5,Frank,Silva,,
011623c5-bd7d-4848-9ba9-8d0bb24581f0,Trestan F.,Simon,https://orcid.org/0009-0000-3029-8619,
e9c9946e-e0a9-4c65-bbda-0ea73fb31d94,Karthikeyan,Singaravelan,,
29c4d65b-ac8c-4705-be0a-0833c37c979f,Angad,Singh,,
c49ae915-2d99-44b5-bef8-a9d88028e589,Ankit,Singh,,
b625d336-1da6-4905-b32b-fa9f2f4456a2,Manit,Singh,https://orcid.org/0009-0002-6031-3810,2081365c-44f8-4f7f-9170-0ed5519cfac7
6955e093-4b08-4401-b1a6-cf721295055e,Nischal,Singh,https://orcid.org/0009-0007-2165-052X,788eabe0-ace5-4894-a00f-4a6f85a6846a
379d55dc-9bbc-4aaf-b108-f0855fc758d5,Raahul,Singh,https://orcid.org/0000-0003-4114-8856,e0ed1415-ce5b-4410-8af8-d922567e7ae1
b96141f9-e91a-4892-b5f2-324d77194782,Rajiv Ranjan,Singh,https://orcid.org/0000-0002-1266-4790,f93b4358-47aa-4a69-b067-8b9118784639
5a04cbb8-6a73-47d2-8094-bb4cba867127,Anubhav,Sinha,,
d44c7b58-de17-4d4e-84ff-f99c738f00fb,Aritra,Sinha,https://orcid.org/0009-0008-2531-1012,85ec6e44-8d0e-4759-bfbf-6a605f6415ea
480d01f6-c632-4b2f-9cbc-2378967e196a,Brigitta,Sipőcz,https://orcid.org/0000-0002-3713-6337,"066cf793-5b61-4d16-96c2-e86685ad2c09,b3dee141-7abb-4c4c-bea8-9cde1925bb87"
780e914c-550e-44e2-8757-d03bdb4a0225,Daniel,Skeberdis,,eca95a98-4049-4d2e-a97d-bcd019727eeb
429098eb-0cc0-44d5-9e36-643d32175f50,Jonathan,Slavin,https://orcid.org/0000-0002-7597-6935,7706c349-0f19-4b70-b292-4a3f7859a2ba
1452f06a-a016-4a5c-94a6-95d3426cd365,Roy,Smart,,
ec4ddabb-f7c4-48d0-8338-54e282516c4e,Nils,Smit-Anseeuw,,
6cafe591-0018-4df8-8fc9-a7e1299a3713,Arfon,Smith,,
bc6732fb-4d10-4439-a8ae-bebd97ac6b50,Ashley R. A.,Smith,https://orcid.org/0000-0001-5198-9574,ef128171-a4b0-4cc6-9bd7-409d0b326874
fed3ac50-0a35-48b8-9ce2-d172e7f864e0,Isaiah,Smith,,
1fccb894-2cc3-4166-b62b-fddb5ea6071b,Jonathon,Smith,,
dfb6b6ed-8e16-4225-88be-a5c0616acfa5,Jonathon M.,Smith,https://orcid.org/https://orcid.org/0000-0002-8191-4765,d18ce23b-38dd-4f8d-8669-9fbf78219595
7e969a3f-c2e4-4c4b-920c-678cdde4de11,,spacecataz,,
932ad591-95ba-4791-bc37-8df476f958c0,Emma,Spanswick,,e4ba8605-201c-4311-9879-a01a3b635971
89f96fcf-d4dc-44be-a3ed-a633589b7136,Shashank,Srikanth,,e28e4854-7864-405b-a636-488270d245b5
1772cce4-923c-49c3-98a7-d43f12439ee6,Naveen,Srinivasan,,
ba5da7aa-2cfb-4caf-99ec-0321f66774e3,Rajul,Srivastava,,
c5050d01-41b1-454d-83ad-542873399ec1,Dominik,Stańczak,https://orcid.org/0000-0001-6291-8843,916bb4a6-0502-4490-85da-6789b4ac2588
beba2566-9423-4a50-937d-334cfcf8b9b7,David,Stansby,https://orcid.org/0000-0002-1365-1908,"318ff9cc-198b-4c17-96d6-b2c71e8f13d4,7c9fd1e1-551b-469f-9182-4432e39b9e75,6156b5f1-8bcd-4512-9d65-0833d81cd8f2,8e3e59b1-1ec6-408d-8c1d-8e77c2b1097f,fda070ab-2cf9-496e-be32-cf6ac1928735"
9bf6c170-e45e-40dc-9af1-e86261f9ecb2,Greg,Starr,https://orcid.org/https://orcid.org/0000-0002-3487-3630,"80c4c74e-abb4-4730-b6b7-a2805dee334e,c84428f2-df59-4ecd-b725-25cf6ab57f72"
cfccdab6-d29b-47fd-8a28-301e19473977,Gregory,Starr,https://orcid.org/0000-0002-3487-3630,
c0250c09-3ff9-4692-b9a5-51a122c54097,,StasJ,,ae5a2bfb-122f-45fc-8b79-f0dd7dcb785f
d291fcdb-8fdd-4336-89e0-df89d1fadeb3,Marcel,Stefko,https://orcid.org/0000-0002-7736-2611,2e0620d8-e3ba-4d62-bfc6-4a9d1008f5c2
20d2884c-c2e2-4808-abbc-c655bc81854b,Kris Akira,Stern,https://orcid.org/0000-0003-1613-8947,"2064d2e3-08fd-4666-8298-8df0e497f3f3,da5c640b-d782-47a2-8d81-16d9a8cce129"
229640d3-19aa-4213-9117-a43634c651a8,Abigail L.,Stevens,https://orcid.org/0000-0002-5041-3079,ee535dd7-11ea-49b7-a040-4796ffeb28a5
a870445d-e24e-418a-b43a-7423f00c72f8,Brandon,Stone,,
41b75885-3a61-44f4-a3bd-4c87a816ebbb,Russell,Stoneback,https://orcid.org/0000-0001-7216-4336,"f0cba0ab-d37c-48b0-9eca-959476b762f8,b236b588-6c29-4a4c-ba1b-3ba42dada2b8"
c8b1c84d-5d50-444d-99fe-cdfd78476a55,Ole,Streicher,https://orcid.org/0000-0001-7751-1843,6ba02d70-7896-484c-8b8b-fab0ba7b5c36
babc6c1c-9898-4a8d-a9d8-45c7367784c7,Anna,Stuhlmacher,,80c4c74e-abb4-4730-b6b7-a2805dee334e
40dc8b1f-5f68-4bbe-9652-b1f65d4953a6,,Supervised,,5d1beafb-ceba-4800-850a-8a7d57e11788
4278013d-0002-413f-96c5-ab2f393ed0d2,Rutuja,Surve,,
0ddb1d01-cd3a-48aa-a24d-3c243fa96403,John,Swoboda,https://orcid.org/0000-0003-2627-2031,80c4c74e-abb4-4730-b6b7-a2805dee334e
1b89c0d8-910f-4caa-86fd-49277c0486ba,Andy,Tang,,
4072ec7f-af25-455a-a9d7-b184c5e4b030,Antoine,Tavant,https://orcid.org/0000-0003-0010-8073,d25e3c9b-ee3a-42dd-bac3-44b19f0f6121
9e6ce1cb-8bd4-4f9a-bbdd-361884aa442f,Garrison,Taylor,,7706c349-0f19-4b70-b292-4a3f7859a2ba
5142577e-0fcf-4454-9dcc-21fce4fdc581,,Tbloch1,,
1bdb8ab1-0095-41fd-99b1-b51d084604da,SolarSoft development,team,,4f9f3717-12d6-45c4-bdff-d991d2ac6192
b3783eca-b683-4eb8-9006-233f17aa0b9b,the Autoplot development,team,,c287b0bb-a579-43d2-937a-13dd866136be
8d4308f8-b2e7-4cc2-a7df-6cb0bb82fbce,CESM,Team,,ae5a2bfb-122f-45fc-8b79-f0dd7dcb785f
67c788db-bec5-49da-8292-421c6af8542b,Jan Christoph,Terasa,,5b67bb43-a51c-42c3-b0dd-04a682363ca8
079aabac-08e2-4cf3-adfe-b00f3afe2275,,Tfelipe,,
d90322fe-824f-4efd-afda-0139f74138b1,Sheng,Tian,,df2eece9-956d-44d2-a946-8bd78f235caa
d0cc0f7f-6b2f-49ef-b79c-db953d094fed,Shelbe,Timothy,,
b6947c2d-4bf7-4c00-8653-ed617eaa8870,Manish,Tiwari,,
3655a0ec-f956-4cc6-af5b-d6a6b19085d1,Erik,Tollerud,,
f24b103d-37c7-4424-88cc-5f645c5fa8c9,Gabor,Toth,,
8f0eafe2-c440-4a7e-98b7-f5e6fe7332ff,Akshit,Tyagi,https://orcid.org/0009-0005-4804-9035,a699e05b-d01a-40f4-bdf8-90383542a076
d2384c55-e472-44df-8e78-2673bbff747e,UNKNOWN,UNKNOWN,,
622882c2-5ed3-4123-b605-9311c778d6bd,,Uvamerstorfer,,
893160e8-07e5-440a-9fb8-e3d1867f1ae8,Rami,Vainio,https://orcid.org/0000-0002-3298-2067,acb7415f-70c1-466c-a1c0-e4deb76c479f
38a632e2-4d79-410a-a941-f0abc23fb982,Andris,Vaivads,https://orcid.org/0000-0003-1654-841X,"127ba808-3072-4d0f-8551-6ee0f84248fd,83147b35-82e8-402a-a3e4-3b145b9d6c66"
1dce5271-7140-450d-93ee-7314953e89a9,Miguel de,Val-Borro,https://orcid.org/0000-0002-0455-9384,83afd744-0fa5-402f-8fa6-ad45dec9f2f6
c154d944-30c6-453d-b43b-2982cadd277b,Jon,Vandegriff,,
56a5e659-736c-4e6e-8fa9-4601633eaeac,Tania,Varesano,https://orcid.org/0000-0003-0256-9295,
da165973-9ac4-45ae-9865-08b2c9d2f1f7,Thomas,Varnish,,
c361c1ab-7e3e-43e3-90e5-83001cac2d3d,Joy,Velasquez,https://orcid.org/0009-0005-4804-0946,"7706c349-0f19-4b70-b292-4a3f7859a2ba,eeb98e70-f24e-438d-a1b4-22323da1a6ec,fe429ea7-35f7-4baa-b115-7c8a85bc7bd1"
da979f7f-b51a-40ac-9633-9d3f40f8eb13,Akash,Verma,,
49794b3b-7dc8-4331-8bb9-0f96017456ce,Dipanshu,Verma,https://orcid.org/0000-0003-2461-5547,a156d3ba-2456-4aa4-9448-c6a404d5781f
093c5955-7453-4558-906d-aacbbc90c145,Shresth,Verma,https://orcid.org/0000-0003-0370-5471,aa2b60b1-7329-4f69-a2a0-241fe46bb7b8
0e3d5eb3-2188-48e2-beda-cbb656401129,Freek,Verstringe,,d699f0e4-a50c-483b-ac1d-73e725531832
0d577de6-f92a-4c62-9bef-1b356ab424ee,Ruben De,Visscher,,
135e92e4-98e6-4133-8e98-ba0b051910ef,Francis,Vitt,https://orcid.org/0000-0002-8684-214X,ae5a2bfb-122f-45fc-8b79-f0dd7dcb785f
fbc9c63f-05a4-4fee-9cd4-24a160bb415f,,vmerkin,,
10a4aae5-e2d9-4168-bb9c-d471adcd782c,Anthony,Vo,,
ecd03e8e-8bbd-4e96-ad32-6925af2b7920,,vtenishe,,
e354586e-2b49-4e3a-9ebc-ec9d466dbe21,,w2ruf,,
cf20aa4e-9077-4ea3-b646-fd23e7e72602,Alex,Wang,,
749b2b57-ae75-410f-843b-98344c4289f1,Xiantong,Wang,,
406dd479-6892-4a86-89eb-9f46c52d881f,Mark,Weber,https://orcid.org/0000-0001-7098-7064,"7706c349-0f19-4b70-b292-4a3f7859a2ba,eeb98e70-f24e-438d-a1b4-22323da1a6ec,fe429ea7-35f7-4baa-b115-7c8a85bc7bd1"
62728681-cb32-44cd-af89-b232a841b250,Bob,Weigel,,87ea06e9-fcd0-49d1-b778-05e619dc9a4d
24787c53-bd4e-4e7c-b415-0726717eeecf,Robert S.,Weigel,,
fb226e1e-c094-429c-ae96-7590c98410c7,Andreas J.,Weiss,,
a0844705-37e7-4686-985f-33669cf005d8,Daniel T.,Welling,https://orcid.org/0000-0002-0590-1022,3263f163-f39a-4284-8d60-836619fb7395
c5bf94e1-e59c-41e5-bec8-5ac68a9a81be,Matt,Wentzel-Long,https://orcid.org/0000-0002-3106-4598,3aa1f931-a033-40af-8fc5-b576307f8c2e
c704232e-3366-4946-b808-60a127fb3c5e,Matthew,West,https://orcid.org/0000-0002-0631-2393,"dd809fc7-d195-45e3-a3bf-fa66387e6a25,04ece721-a0c0-42fc-acda-464ceda290ac"
cc9bb455-c575-463e-8d1f-b1b6576f67dd,Brandon,Whitehead,,
f8f71b90-9862-4b1b-b774-5c1d449ad78a,Bernhard M.,Wiedemann,,
947d886a-aa96-445c-bd67-13ac17588839,Tessa D.,Wilkinson,,
e132e9d3-824a-49db-a649-3147764b127c,Daniel,Williams,https://orcid.org/0000-0003-3772-198X,"8da4af79-3367-4533-a6d0-d2e08f44a78d,ac335768-52e9-454a-870f-f702633c1a18"
0ca4f2ff-b65c-4884-bc9e-329500ff9dc2,Alasdair,Wilson,https://orcid.org/0000-0003-0820-8159,d5ef6e22-85a7-4b21-8e29-d1096357dca9
ee87e2a5-63d1-4fcf-8131-052abd95e625,Michael,Wiltbeger,,52650b8d-56ca-4b30-b808-b53ad36b0d81
0cd89d9a-42c0-4956-8412-938760251bf1,Jaylen,Wimbish,,
86f3542d-0adc-4cbd-96f2-2c6565ef85c5,Eric,Winter,,382a3c4a-63af-4b82-92bd-2b60772f035b
fe8eee07-84fd-4009-9b91-a8daed612b0d,Paul,Wright,https://orcid.org/0000-0001-9021-611X,"e1e99803-f3a4-4293-81b4-ab6653b444f6,20ba9dca-cea6-4454-81c6-b546e6ae5a53,a3f9b623-f817-4cef-872e-7df991087a57"
a4311539-b94a-437a-8ba3-484d2b02407a,Jiashu,Wu,,df2eece9-956d-44d2-a946-8bd78f235caa
d3bbc0e6-22a8-4deb-936c-6ff60b5fe8e2,Sixue,Xu,https://orcid.org/0000-0001-7959-8495,5d1beafb-ceba-4800-850a-8a7d57e11788
2ed95217-bd9c-4b44-b9ca-846a326c54e8,Swapnali,Yadav,,
cb0d4784-502b-4139-8f50-d198038fd66e,Tannmay,Yadav,https://orcid.org/0000-0002-3143-5635,14a3b2b6-8f90-4dc2-8ca2-b32d272d0c7e
8ee66668-5011-4f57-bb4a-1a20cb93eabc,,yasintoda,,
58393c34-370f-44b0-a977-c5dec5fc8e2c,Tanish,Yelgoe,,f520861f-e53f-4be3-ad15-999a041dbcbe
a9e3a41d-3216-4e8a-998f-b2e1d1a75862,Sijie,Yu,https://orcid.org/0000-0003-2872-2614,bd9b52ac-d477-4f34-bb3d-1e3129dbec17
0702a9c0-7987-47d6-ac0a-c7c96958c1d8,,yuxi-chen,,
07c82375-96cb-4e1d-8a0b-ed4cfe29f77b,Serge,Zahniy,https://orcid.org/0000-0001-8835-7087,6d94ed90-534f-445e-970f-c05fb10ccf0b
062fba9f-ea7b-4702-aa99-ae8d9b3d7901,Darren de,Zeeuw,https://orcid.org/0000-0002-4313-5998,"122e877a-5ed6-4b19-b7e1-94800face9ab,6d94ed90-534f-445e-970f-c05fb10ccf0b,3486e8ae-7da9-449e-8705-6256e42c4db0,3263f163-f39a-4284-8d60-836619fb7395"
61c33efe-13c1-499d-94ba-fec14731f79b,Carol,Zhang,,
c7296c29-9810-4513-b9bb-cdefe18253b3,Peijin,Zhang,,
7352d137-6968-4179-be58-07220df919b4,Jinlei,Zheng,,
ef23dfda-e10b-44a4-8771-ae0f29941e31,Hongyang,Zhou,https://orcid.org/0000-0003-4571-4501,
51cf5a6d-2b14-4518-b894-84c5647a8b00,Lazar,Zivadinovic,https://orcid.org/0000-0003-1349-1606,
ee8f3933-5f0b-4573-8696-652b412f5adf,Leah,Zuckerman,,
